Year,Month,Member State,Product,Begin Date,End Date,Price(€/100kg)
2022,Sep,Denmark,Organic raw milk,01/09/2022,30/09/2022,65.35
2022,Sep,Denmark,Raw milk,01/09/2022,30/09/2022,58.9
2022,Sep,Germany,Organic raw milk,01/09/2022,30/09/2022,60.83
2022,Sep,Germany,Raw milk,01/09/2022,30/09/2022,58.59
2022,Sep,Estonia,Organic raw milk,01/09/2022,30/09/2022,48.7
2022,Sep,Estonia,Raw milk,01/09/2022,30/09/2022,50.05
2022,Sep,Ireland,Raw milk,01/09/2022,30/09/2022,64.29
2022,Sep,Greece,Raw milk,01/09/2022,30/09/2022,58.12
2022,Sep,Spain,Organic raw milk,01/09/2022,30/09/2022,55.63
2022,Sep,Spain,Raw milk,01/09/2022,30/09/2022,48.06
2022,Sep,France,Organic raw milk,01/09/2022,30/09/2022,50.64
2022,Sep,France,Raw milk,01/09/2022,30/09/2022,46.28
2022,Sep,Croatia,Raw milk,01/09/2022,30/09/2022,44.28
2022,Sep,Italy,Organic raw milk,01/09/2022,30/09/2022,62.93
2022,Sep,Italy,Raw milk,01/09/2022,30/09/2022,54.34
2022,Sep,Cyprus,Organic raw milk,01/09/2022,30/09/2022,102.94
2022,Sep,Cyprus,Raw milk,01/09/2022,30/09/2022,62.9
2022,Sep,Latvia,Organic raw milk,01/09/2022,30/09/2022,47.5
2022,Sep,Latvia,Raw milk,01/09/2022,30/09/2022,49.26
2022,Sep,Lithuania,Organic raw milk,01/09/2022,30/09/2022,58.16
2022,Sep,Lithuania,Raw milk,01/09/2022,30/09/2022,52.65
2022,Sep,Hungary,Raw milk,01/09/2022,30/09/2022,47.9
2022,Sep,Malta,Raw milk,01/09/2022,30/09/2022,63.36
2022,Sep,Netherlands,Organic raw milk,01/09/2022,30/09/2022,63.88
2022,Sep,Netherlands,Raw milk,01/09/2022,30/09/2022,61.25
2022,Sep,Austria,Organic raw milk,01/09/2022,30/09/2022,61.89
2022,Sep,Austria,Raw milk,01/09/2022,30/09/2022,54.83
2022,Sep,Poland,Organic raw milk,01/09/2022,30/09/2022,59.01
2022,Sep,Poland,Raw milk,01/09/2022,30/09/2022,53.18
2022,Sep,Portugal,Organic raw milk,01/09/2022,30/09/2022,58.33
2022,Sep,Portugal,Raw milk,01/09/2022,30/09/2022,43.72
2022,Sep,Romania,Raw milk,01/09/2022,30/09/2022,53.02
2022,Sep,Slovenia,Organic raw milk,01/09/2022,30/09/2022,61.19
2022,Sep,Slovenia,Raw milk,01/09/2022,30/09/2022,50.88
2022,Sep,Slovakia,Organic raw milk,01/09/2022,30/09/2022,47.34
2022,Sep,Slovakia,Raw milk,01/09/2022,30/09/2022,47.12
2022,Sep,Finland,Raw milk,01/09/2022,30/09/2022,52.84
2022,Sep,Sweden,Organic raw milk,01/09/2022,30/09/2022,59.31
2022,Sep,Sweden,Raw milk,01/09/2022,30/09/2022,54.85
2022,Oct,Belgium,Organic raw milk,01/10/2022,31/10/2022,60.77
2022,Oct,Belgium,Raw milk,01/10/2022,31/10/2022,59.06
2022,Oct,Bulgaria,Organic raw milk,01/10/2022,31/10/2022,60.07
2022,Oct,Bulgaria,Raw milk,01/10/2022,31/10/2022,50.06
2022,Oct,Czechia,Organic raw milk,01/10/2022,31/10/2022,51.48
2022,Oct,Czechia,Raw milk,01/10/2022,31/10/2022,50.5
2022,Oct,Denmark,Organic raw milk,01/10/2022,31/10/2022,65.34
2022,Oct,Denmark,Raw milk,01/10/2022,31/10/2022,59.96
2022,Oct,Germany,Organic raw milk,01/10/2022,31/10/2022,63.22
2022,Oct,Germany,Raw milk,01/10/2022,31/10/2022,60.53
2022,Oct,Estonia,Organic raw milk,01/10/2022,31/10/2022,50.81
2022,Oct,Estonia,Raw milk,01/10/2022,31/10/2022,51.89
2022,Oct,Ireland,Raw milk,01/10/2022,31/10/2022,68.47
2022,Oct,Greece,Raw milk,01/10/2022,31/10/2022,58.96
2022,Oct,Spain,Organic raw milk,01/10/2022,31/10/2022,58.16
2022,Oct,Spain,Raw milk,01/10/2022,31/10/2022,53.98
2022,Oct,France,Organic raw milk,01/10/2022,31/10/2022,51.01
2022,Oct,France,Raw milk,01/10/2022,31/10/2022,48.26
2022,Oct,Croatia,Raw milk,01/10/2022,31/10/2022,49.38
2022,Oct,Italy,Organic raw milk,01/10/2022,31/10/2022,63.09
2022,Oct,Italy,Raw milk,01/10/2022,31/10/2022,55.35
2022,Oct,Cyprus,Organic raw milk,01/10/2022,31/10/2022,103.21
2022,Oct,Cyprus,Raw milk,01/10/2022,31/10/2022,63.9
2022,Oct,Latvia,Organic raw milk,01/10/2022,31/10/2022,47.56
2022,Oct,Latvia,Raw milk,01/10/2022,31/10/2022,49.21
2022,Oct,Lithuania,Organic raw milk,01/10/2022,31/10/2022,61.63
2022,Oct,Lithuania,Raw milk,01/10/2022,31/10/2022,55.25
2022,Oct,Hungary,Raw milk,01/10/2022,31/10/2022,48.92
2022,Oct,Malta,Raw milk,01/10/2022,31/10/2022,62.95
2022,Oct,Netherlands,Organic raw milk,01/10/2022,31/10/2022,65.75
2022,Oct,Netherlands,Raw milk,01/10/2022,31/10/2022,62.25
2022,Oct,Austria,Organic raw milk,01/10/2022,31/10/2022,62.63
2022,Oct,Austria,Raw milk,01/10/2022,31/10/2022,57.08
2022,Oct,Poland,Organic raw milk,01/10/2022,31/10/2022,59.37
2022,Oct,Poland,Raw milk,01/10/2022,31/10/2022,54.73
2022,Oct,Portugal,Organic raw milk,01/10/2022,31/10/2022,64.74
2022,Oct,Portugal,Raw milk,01/10/2022,31/10/2022,52.01
2022,Oct,Romania,Raw milk,01/10/2022,31/10/2022,53.82
2022,Oct,Slovenia,Organic raw milk,01/10/2022,31/10/2022,62.61
2022,Oct,Slovenia,Raw milk,01/10/2022,31/10/2022,53.6
2022,Oct,Slovakia,Organic raw milk,01/10/2022,31/10/2022,50.9
2022,Oct,Slovakia,Raw milk,01/10/2022,31/10/2022,49.33
2022,Oct,Finland,Raw milk,01/10/2022,31/10/2022,55.41
2022,Oct,Sweden,Organic raw milk,01/10/2022,31/10/2022,60.08
2022,Oct,Sweden,Raw milk,01/10/2022,31/10/2022,56.7
2022,Nov,Belgium,Raw milk,01/11/2022,30/11/2022,61.41
2022,Nov,Bulgaria,Raw milk,01/11/2022,30/11/2022,52.76
2022,Nov,Czechia,Raw milk,01/11/2022,30/11/2022,50.54
2022,Nov,Denmark,Raw milk,01/11/2022,30/11/2022,61.43
2022,Nov,Germany,Raw milk,01/11/2022,30/11/2022,60.53
2022,Nov,Estonia,Raw milk,01/11/2022,30/11/2022,53.5
2022,Nov,Greece,Raw milk,01/11/2022,30/11/2022,60
2022,Nov,Spain,Raw milk,01/11/2022,30/11/2022,53.98
2022,Nov,France,Raw milk,01/11/2022,30/11/2022,49.29
2022,Nov,Croatia,Raw milk,01/11/2022,30/11/2022,48.41
2022,Nov,Italy,Raw milk,01/11/2022,30/11/2022,55.35
2022,Nov,Cyprus,Raw milk,01/11/2022,30/11/2022,63.9
2022,Nov,Latvia,Raw milk,01/11/2022,30/11/2022,49.35
2022,Nov,Lithuania,Raw milk,01/11/2022,30/11/2022,53.43
2022,Nov,Hungary,Raw milk,01/11/2022,30/11/2022,50.39
2022,Nov,Malta,Raw milk,01/11/2022,30/11/2022,62.95
2022,Nov,Netherlands,Raw milk,01/11/2022,30/11/2022,62.25
2022,Nov,Austria,Raw milk,01/11/2022,30/11/2022,58.7
2022,Nov,Poland,Raw milk,01/11/2022,30/11/2022,57.5
2022,Nov,Portugal,Raw milk,01/11/2022,30/11/2022,52.01
2022,Nov,Romania,Raw milk,01/11/2022,30/11/2022,54.95
2022,Nov,Slovenia,Raw milk,01/11/2022,30/11/2022,54.45
2022,Nov,Slovakia,Raw milk,01/11/2022,30/11/2022,45.12
2022,Nov,Finland,Raw milk,01/11/2022,30/11/2022,55.5
2022,Nov,Sweden,Raw milk,01/11/2022,30/11/2022,58.42
2021,Jan,European Union,Raw milk,01/01/2021,31/01/2021,34.8672925
2021,Jan,Belgium,Raw milk,01/01/2021,31/01/2021,32.87
2021,Jan,Bulgaria,Organic raw milk,01/01/2021,31/01/2021,44.19
2021,Jan,Bulgaria,Raw milk,01/01/2021,31/01/2021,32.54
2021,Jan,Czechia,Organic raw milk,01/01/2021,31/01/2021,39.21
2021,Jan,Czechia,Raw milk,01/01/2021,31/01/2021,32.76
2021,Jan,Denmark,Raw milk,01/01/2021,31/01/2021,33.74
2021,Jan,Germany,Organic raw milk,01/01/2021,31/01/2021,49.88
2021,Jan,Germany,Raw milk,01/01/2021,31/01/2021,34.71
2021,Jan,Estonia,Raw milk,01/01/2021,31/01/2021,29.66
2021,Jan,Ireland,Raw milk,01/01/2021,31/01/2021,35.64
2021,Jan,Greece,Organic raw milk,01/01/2021,31/01/2021,53.3
2021,Jan,Greece,Raw milk,01/01/2021,31/01/2021,38.55
2021,Jan,Spain,Organic raw milk,01/01/2021,31/01/2021,47.96
2021,Jan,Spain,Raw milk,01/01/2021,31/01/2021,33.01
2021,Jan,France,Organic raw milk,01/01/2021,31/01/2021,48.62
2021,Jan,France,Raw milk,01/01/2021,31/01/2021,36.94
2021,Jan,Croatia,Raw milk,01/01/2021,31/01/2021,33.87
2021,Jan,Italy,Organic raw milk,01/01/2021,31/01/2021,51.75
2021,Jan,Italy,Raw milk,01/01/2021,31/01/2021,35.97
2021,Jan,Cyprus,Organic raw milk,01/01/2021,31/01/2021,109.7
2021,Jan,Cyprus,Raw milk,01/01/2021,31/01/2021,58.67
2021,Jan,Latvia,Organic raw milk,01/01/2021,31/01/2021,28.94
2021,Jan,Latvia,Raw milk,01/01/2021,31/01/2021,29.18
2021,Jan,Lithuania,Organic raw milk,01/01/2021,31/01/2021,36.07
2021,Jan,Lithuania,Raw milk,01/01/2021,31/01/2021,31.41
2021,Jan,Hungary,Raw milk,01/01/2021,31/01/2021,30.78
2021,Jan,Malta,Raw milk,01/01/2021,31/01/2021,53.03
2021,Jan,Netherlands,Raw milk,01/01/2021,31/01/2021,34.25
2021,Jan,Austria,Organic raw milk,01/01/2021,31/01/2021,46.39
2021,Jan,Austria,Raw milk,01/01/2021,31/01/2021,39.32
2021,Jan,Poland,Raw milk,01/01/2021,31/01/2021,32.91
2021,Jan,Portugal,Raw milk,01/01/2021,31/01/2021,30.39
2021,Jan,Romania,Raw milk,01/01/2021,31/01/2021,32.44
2021,Jan,Slovenia,Organic raw milk,01/01/2021,31/01/2021,39.73
2021,Jan,Slovenia,Raw milk,01/01/2021,31/01/2021,31.95
2021,Jan,Slovakia,Organic raw milk,01/01/2021,31/01/2021,39.42
2021,Jan,Slovakia,Raw milk,01/01/2021,31/01/2021,32.17
2021,Jan,Finland,Raw milk,01/01/2021,31/01/2021,38.84
2021,Jan,Sweden,Organic raw milk,01/01/2021,31/01/2021,40.35
2021,Jan,Sweden,Raw milk,01/01/2021,31/01/2021,36.68
2021,Feb,European Union,Raw milk,01/02/2021,28/02/2021,34.9747741
2021,Feb,Belgium,Organic raw milk,01/02/2021,28/02/2021,45.03
2021,Feb,Belgium,Raw milk,01/02/2021,28/02/2021,32.87
2021,Feb,Bulgaria,Organic raw milk,01/02/2021,28/02/2021,48.01
2021,Feb,Bulgaria,Raw milk,01/02/2021,28/02/2021,32.66
2021,Feb,Czechia,Organic raw milk,01/02/2021,28/02/2021,39.5
2021,Feb,Czechia,Raw milk,01/02/2021,28/02/2021,33.17
2021,Feb,Denmark,Raw milk,01/02/2021,28/02/2021,34.29
2021,Feb,Germany,Organic raw milk,01/02/2021,28/02/2021,49.52
2021,Feb,Germany,Raw milk,01/02/2021,28/02/2021,34.66
2021,Feb,Estonia,Raw milk,01/02/2021,28/02/2021,29.92
2021,Feb,Ireland,Raw milk,01/02/2021,28/02/2021,37.2
2021,Feb,Greece,Organic raw milk,01/02/2021,28/02/2021,53.15
2021,Feb,Greece,Raw milk,01/02/2021,28/02/2021,38.67
2021,Feb,Spain,Organic raw milk,01/02/2021,28/02/2021,47.38
2021,Feb,Spain,Raw milk,01/02/2021,28/02/2021,32.82
2021,Feb,France,Organic raw milk,01/02/2021,28/02/2021,48.15
2021,Feb,France,Raw milk,01/02/2021,28/02/2021,36.48
2021,Feb,Croatia,Raw milk,01/02/2021,28/02/2021,33.75
2021,Feb,Italy,Organic raw milk,01/02/2021,28/02/2021,51.75
2021,Feb,Italy,Raw milk,01/02/2021,28/02/2021,36.07
2021,Feb,Cyprus,Organic raw milk,01/02/2021,28/02/2021,109.7
2021,Feb,Cyprus,Raw milk,01/02/2021,28/02/2021,58.8
2021,Feb,Latvia,Organic raw milk,01/02/2021,28/02/2021,29.48
2021,Feb,Latvia,Raw milk,01/02/2021,28/02/2021,29.64
2021,Feb,Lithuania,Organic raw milk,01/02/2021,28/02/2021,37.22
2021,Feb,Lithuania,Raw milk,01/02/2021,28/02/2021,31.97
2021,Feb,Hungary,Raw milk,01/02/2021,28/02/2021,30.93
2021,Feb,Malta,Raw milk,01/02/2021,28/02/2021,51.46
2021,Feb,Netherlands,Raw milk,01/02/2021,28/02/2021,35
2021,Feb,Austria,Organic raw milk,01/02/2021,28/02/2021,46.14
2021,Feb,Austria,Raw milk,01/02/2021,28/02/2021,39.04
2021,Feb,Poland,Raw milk,01/02/2021,28/02/2021,33
2021,Feb,Portugal,Raw milk,01/02/2021,28/02/2021,29.97
2021,Feb,Romania,Raw milk,01/02/2021,28/02/2021,32.7
2021,Feb,Slovenia,Organic raw milk,01/02/2021,28/02/2021,39.99
2021,Feb,Slovenia,Raw milk,01/02/2021,28/02/2021,31.65
2021,Feb,Slovakia,Organic raw milk,01/02/2021,28/02/2021,37.05
2021,Feb,Slovakia,Raw milk,01/02/2021,28/02/2021,31.96
2021,Feb,Finland,Raw milk,01/02/2021,28/02/2021,38.98
2021,Feb,Sweden,Organic raw milk,01/02/2021,28/02/2021,40.44
2021,Feb,Sweden,Raw milk,01/02/2021,28/02/2021,36.77
2021,Mar,European Union,Raw milk,01/03/2021,31/03/2021,35.168982
2021,Mar,Belgium,Organic raw milk,01/03/2021,31/03/2021,44.87
2021,Mar,Belgium,Raw milk,01/03/2021,31/03/2021,34.15
2021,Mar,Bulgaria,Organic raw milk,01/03/2021,31/03/2021,44.23
2021,Mar,Bulgaria,Raw milk,01/03/2021,31/03/2021,32.68
2021,Mar,Czechia,Organic raw milk,01/03/2021,31/03/2021,38.56
2021,Mar,Czechia,Raw milk,01/03/2021,31/03/2021,32.86
2021,Mar,Denmark,Raw milk,01/03/2021,31/03/2021,35.91
2021,Mar,Germany,Organic raw milk,01/03/2021,31/03/2021,49.56
2021,Mar,Germany,Raw milk,01/03/2021,31/03/2021,35.58
2021,Mar,Estonia,Organic raw milk,01/03/2021,31/03/2021,33.31
2021,Mar,Estonia,Raw milk,01/03/2021,31/03/2021,30.47
2021,Mar,Ireland,Raw milk,01/03/2021,31/03/2021,37.1
2021,Mar,Greece,Organic raw milk,01/03/2021,31/03/2021,53
2021,Mar,Greece,Raw milk,01/03/2021,31/03/2021,38.86
2021,Mar,Spain,Organic raw milk,01/03/2021,31/03/2021,47.28
2021,Mar,Spain,Raw milk,01/03/2021,31/03/2021,32.72
2021,Mar,France,Organic raw milk,01/03/2021,31/03/2021,46.18
2021,Mar,France,Raw milk,01/03/2021,31/03/2021,35.89
2021,Mar,Croatia,Raw milk,01/03/2021,31/03/2021,33.79
2021,Mar,Italy,Organic raw milk,01/03/2021,31/03/2021,51.75
2021,Mar,Italy,Raw milk,01/03/2021,31/03/2021,36
2021,Mar,Cyprus,Organic raw milk,01/03/2021,31/03/2021,109.7
2021,Mar,Cyprus,Raw milk,01/03/2021,31/03/2021,58.18
2021,Mar,Latvia,Organic raw milk,01/03/2021,31/03/2021,29.39
2021,Mar,Latvia,Raw milk,01/03/2021,31/03/2021,29.97
2021,Mar,Lithuania,Organic raw milk,01/03/2021,31/03/2021,37.17
2021,Mar,Lithuania,Raw milk,01/03/2021,31/03/2021,32.18
2021,Mar,Hungary,Raw milk,01/03/2021,31/03/2021,30.57
2021,Mar,Malta,Raw milk,01/03/2021,31/03/2021,55.71
2021,Mar,Netherlands,Raw milk,01/03/2021,31/03/2021,35.25
2021,Mar,Austria,Organic raw milk,01/03/2021,31/03/2021,45.25
2021,Mar,Austria,Raw milk,01/03/2021,31/03/2021,38.16
2021,Mar,Poland,Raw milk,01/03/2021,31/03/2021,32.84
2021,Mar,Portugal,Raw milk,01/03/2021,31/03/2021,30.01
2021,Mar,Romania,Raw milk,01/03/2021,31/03/2021,33.03
2021,Mar,Slovenia,Organic raw milk,01/03/2021,31/03/2021,39.57
2021,Mar,Slovenia,Raw milk,01/03/2021,31/03/2021,31.57
2021,Mar,Slovakia,Organic raw milk,01/03/2021,31/03/2021,37.08
2021,Mar,Slovakia,Raw milk,01/03/2021,31/03/2021,32.22
2021,Mar,Finland,Raw milk,01/03/2021,31/03/2021,39.46
2021,Mar,Sweden,Organic raw milk,01/03/2021,31/03/2021,40.43
2021,Mar,Sweden,Raw milk,01/03/2021,31/03/2021,36.79
2021,Apr,European Union,Raw milk,01/04/2021,30/04/2021,35.5170775
2021,Apr,Belgium,Organic raw milk,01/04/2021,30/04/2021,45.49
2021,Apr,Belgium,Raw milk,01/04/2021,30/04/2021,35.27
2021,Apr,Bulgaria,Organic raw milk,01/04/2021,30/04/2021,47.3
2021,Apr,Bulgaria,Raw milk,01/04/2021,30/04/2021,32.43
2021,Apr,Czechia,Organic raw milk,01/04/2021,30/04/2021,38.94
2021,Apr,Czechia,Raw milk,01/04/2021,30/04/2021,33.25
2021,Apr,Denmark,Organic raw milk,01/04/2021,30/04/2021,46.39
2021,Apr,Denmark,Raw milk,01/04/2021,30/04/2021,37.25
2021,Apr,Germany,Organic raw milk,01/04/2021,30/04/2021,49.08
2021,Apr,Germany,Raw milk,01/04/2021,30/04/2021,35.96
2021,Apr,Estonia,Organic raw milk,01/04/2021,30/04/2021,31.51
2021,Apr,Estonia,Raw milk,01/04/2021,30/04/2021,31.08
2021,Apr,Ireland,Raw milk,01/04/2021,30/04/2021,36.61
2021,Apr,Greece,Organic raw milk,01/04/2021,30/04/2021,52.72
2021,Apr,Greece,Raw milk,01/04/2021,30/04/2021,38.76
2021,Apr,Spain,Organic raw milk,01/04/2021,30/04/2021,46.5
2021,Apr,Spain,Raw milk,01/04/2021,30/04/2021,32.62
2021,Apr,France,Organic raw milk,01/04/2021,30/04/2021,42.51
2021,Apr,France,Raw milk,01/04/2021,30/04/2021,36.49
2021,Apr,Croatia,Raw milk,01/04/2021,30/04/2021,33.45
2021,Apr,Italy,Organic raw milk,01/04/2021,30/04/2021,51.75
2021,Apr,Italy,Raw milk,01/04/2021,30/04/2021,36
2021,Apr,Cyprus,Organic raw milk,01/04/2021,30/04/2021,109.7
2021,Apr,Cyprus,Raw milk,01/04/2021,30/04/2021,57.78
2021,Apr,Latvia,Organic raw milk,01/04/2021,30/04/2021,29.19
2021,Apr,Latvia,Raw milk,01/04/2021,30/04/2021,30.53
2021,Apr,Lithuania,Organic raw milk,01/04/2021,30/04/2021,36.91
2021,Apr,Lithuania,Raw milk,01/04/2021,30/04/2021,31.92
2021,Apr,Hungary,Raw milk,01/04/2021,30/04/2021,30.98
2021,Apr,Malta,Raw milk,01/04/2021,30/04/2021,55.58
2021,Apr,Netherlands,Raw milk,01/04/2021,30/04/2021,36
2021,Apr,Austria,Organic raw milk,01/04/2021,30/04/2021,45.78
2021,Apr,Austria,Raw milk,01/04/2021,30/04/2021,38.12
2021,Apr,Poland,Raw milk,01/04/2021,30/04/2021,33.1
2021,Apr,Portugal,Raw milk,01/04/2021,30/04/2021,30.01
2021,Apr,Romania,Raw milk,01/04/2021,30/04/2021,30.76
2021,Apr,Slovenia,Organic raw milk,01/04/2021,30/04/2021,39.72
2021,Apr,Slovenia,Raw milk,01/04/2021,30/04/2021,31.72
2021,Apr,Slovakia,Organic raw milk,01/04/2021,30/04/2021,36.99
2021,Apr,Slovakia,Raw milk,01/04/2021,30/04/2021,32.24
2021,Apr,Finland,Raw milk,01/04/2021,30/04/2021,38.64
2021,Apr,Sweden,Organic raw milk,01/04/2021,30/04/2021,42.55
2021,Apr,Sweden,Raw milk,01/04/2021,30/04/2021,38.13
2021,May,European Union,Raw milk,01/05/2021,31/05/2021,35.7247135
2021,May,Belgium,Organic raw milk,01/05/2021,31/05/2021,45.1
2021,May,Belgium,Raw milk,01/05/2021,31/05/2021,35.56
2021,May,Bulgaria,Organic raw milk,01/05/2021,31/05/2021,46.49
2021,May,Bulgaria,Raw milk,01/05/2021,31/05/2021,32.44
2021,May,Czechia,Organic raw milk,01/05/2021,31/05/2021,39.15
2021,May,Czechia,Raw milk,01/05/2021,31/05/2021,33.81
2021,May,Denmark,Organic raw milk,01/05/2021,31/05/2021,46.93
2021,May,Denmark,Raw milk,01/05/2021,31/05/2021,37.79
2021,May,Germany,Organic raw milk,01/05/2021,31/05/2021,48.6
2021,May,Germany,Raw milk,01/05/2021,31/05/2021,35.86
2021,May,Estonia,Organic raw milk,01/05/2021,31/05/2021,31.61
2021,May,Estonia,Raw milk,01/05/2021,31/05/2021,31.28
2021,May,Ireland,Raw milk,01/05/2021,31/05/2021,37.49
2021,May,Greece,Organic raw milk,01/05/2021,31/05/2021,52.57
2021,May,Greece,Raw milk,01/05/2021,31/05/2021,38.72
2021,May,Spain,Organic raw milk,01/05/2021,31/05/2021,46.5
2021,May,Spain,Raw milk,01/05/2021,31/05/2021,32.52
2021,May,France,Organic raw milk,01/05/2021,31/05/2021,42.82
2021,May,France,Raw milk,01/05/2021,31/05/2021,36.28
2021,May,Croatia,Raw milk,01/05/2021,31/05/2021,33.19
2021,May,Italy,Organic raw milk,01/05/2021,31/05/2021,52.25
2021,May,Italy,Raw milk,01/05/2021,31/05/2021,35.96
2021,May,Cyprus,Organic raw milk,01/05/2021,31/05/2021,109.7
2021,May,Cyprus,Raw milk,01/05/2021,31/05/2021,57.22
2021,May,Latvia,Organic raw milk,01/05/2021,31/05/2021,29.59
2021,May,Latvia,Raw milk,01/05/2021,31/05/2021,30.41
2021,May,Lithuania,Organic raw milk,01/05/2021,31/05/2021,35.63
2021,May,Lithuania,Raw milk,01/05/2021,31/05/2021,31.25
2021,May,Hungary,Raw milk,01/05/2021,31/05/2021,31.2
2021,May,Malta,Raw milk,01/05/2021,31/05/2021,54.77
2021,May,Netherlands,Raw milk,01/05/2021,31/05/2021,37.5
2021,May,Austria,Organic raw milk,01/05/2021,31/05/2021,46.57
2021,May,Austria,Raw milk,01/05/2021,31/05/2021,38.59
2021,May,Poland,Organic raw milk,01/05/2021,31/05/2021,40.46
2021,May,Poland,Raw milk,01/05/2021,31/05/2021,33.34
2021,May,Portugal,Organic raw milk,01/05/2021,31/05/2021,39.38
2021,May,Portugal,Raw milk,01/05/2021,31/05/2021,29.95
2021,May,Romania,Raw milk,01/05/2021,31/05/2021,31.21
2021,May,Slovenia,Organic raw milk,01/05/2021,31/05/2021,40.98
2021,May,Slovenia,Raw milk,01/05/2021,31/05/2021,31.48
2021,May,Slovakia,Organic raw milk,01/05/2021,31/05/2021,36.73
2021,May,Slovakia,Raw milk,01/05/2021,31/05/2021,31.99
2021,May,Finland,Raw milk,01/05/2021,31/05/2021,38.02
2021,May,Sweden,Organic raw milk,01/05/2021,31/05/2021,44.16
2021,May,Sweden,Raw milk,01/05/2021,31/05/2021,39.33
2021,Jun,European Union,Raw milk,01/06/2021,30/06/2021,35.7651453
2021,Jun,Belgium,Organic raw milk,01/06/2021,30/06/2021,44.27
2021,Jun,Belgium,Raw milk,01/06/2021,30/06/2021,35.11
2021,Jun,Bulgaria,Organic raw milk,01/06/2021,30/06/2021,44.5
2021,Jun,Bulgaria,Raw milk,01/06/2021,30/06/2021,32.43
2021,Jun,Czechia,Organic raw milk,01/06/2021,30/06/2021,38.99
2021,Jun,Czechia,Raw milk,01/06/2021,30/06/2021,34.03
2021,Jun,Denmark,Organic raw milk,01/06/2021,30/06/2021,46.53
2021,Jun,Denmark,Raw milk,01/06/2021,30/06/2021,37.52
2021,Jun,Germany,Organic raw milk,01/06/2021,30/06/2021,48.47
2021,Jun,Germany,Raw milk,01/06/2021,30/06/2021,35.98
2021,Jun,Estonia,Organic raw milk,01/06/2021,30/06/2021,31.79
2021,Jun,Estonia,Raw milk,01/06/2021,30/06/2021,31.04
2021,Jun,Ireland,Raw milk,01/06/2021,30/06/2021,37.39
2021,Jun,Greece,Organic raw milk,01/06/2021,30/06/2021,52.22
2021,Jun,Greece,Raw milk,01/06/2021,30/06/2021,38.74
2021,Jun,Spain,Organic raw milk,01/06/2021,30/06/2021,45.63
2021,Jun,Spain,Raw milk,01/06/2021,30/06/2021,32.23
2021,Jun,France,Organic raw milk,01/06/2021,30/06/2021,42.97
2021,Jun,France,Raw milk,01/06/2021,30/06/2021,36.64
2021,Jun,Croatia,Raw milk,01/06/2021,30/06/2021,32.79
2021,Jun,Italy,Organic raw milk,01/06/2021,30/06/2021,52.25
2021,Jun,Italy,Raw milk,01/06/2021,30/06/2021,35.96
2021,Jun,Cyprus,Organic raw milk,01/06/2021,30/06/2021,103.4
2021,Jun,Cyprus,Raw milk,01/06/2021,30/06/2021,57.3
2021,Jun,Latvia,Organic raw milk,01/06/2021,30/06/2021,31.15
2021,Jun,Latvia,Raw milk,01/06/2021,30/06/2021,30.41
2021,Jun,Lithuania,Organic raw milk,01/06/2021,30/06/2021,35.11
2021,Jun,Lithuania,Raw milk,01/06/2021,30/06/2021,30.12
2021,Jun,Hungary,Raw milk,01/06/2021,30/06/2021,31.16
2021,Jun,Malta,Raw milk,01/06/2021,30/06/2021,56.35
2021,Jun,Netherlands,Raw milk,01/06/2021,30/06/2021,38
2021,Jun,Austria,Organic raw milk,01/06/2021,30/06/2021,46.04
2021,Jun,Austria,Raw milk,01/06/2021,30/06/2021,38.21
2021,Jun,Poland,Organic raw milk,01/06/2021,30/06/2021,45.17
2021,Jun,Poland,Raw milk,01/06/2021,30/06/2021,33.22
2021,Jun,Portugal,Organic raw milk,01/06/2021,30/06/2021,56.33
2021,Jun,Portugal,Raw milk,01/06/2021,30/06/2021,29.89
2021,Jun,Romania,Raw milk,01/06/2021,30/06/2021,30.28
2021,Jun,Slovenia,Organic raw milk,01/06/2021,30/06/2021,34.26
2021,Jun,Slovenia,Raw milk,01/06/2021,30/06/2021,31.19
2021,Jun,Slovakia,Organic raw milk,01/06/2021,30/06/2021,36.87
2021,Jun,Slovakia,Raw milk,01/06/2021,30/06/2021,31.82
2021,Jun,Finland,Raw milk,01/06/2021,30/06/2021,37.27
2021,Jun,Sweden,Organic raw milk,01/06/2021,30/06/2021,43.97
2021,Jun,Sweden,Raw milk,01/06/2021,30/06/2021,39.23
2021,Jul,European Union,Raw milk,01/07/2021,31/07/2021,35.9929682
2021,Jul,Belgium,Organic raw milk,01/07/2021,31/07/2021,45.06
2021,Jul,Belgium,Raw milk,01/07/2021,31/07/2021,35.13
2021,Jul,Bulgaria,Organic raw milk,01/07/2021,31/07/2021,44.09
2021,Jul,Bulgaria,Raw milk,01/07/2021,31/07/2021,32.51
2021,Jul,Czechia,Organic raw milk,01/07/2021,31/07/2021,38.72
2021,Jul,Czechia,Raw milk,01/07/2021,31/07/2021,33.61
2021,Jul,Denmark,Organic raw milk,01/07/2021,31/07/2021,46.52
2021,Jul,Denmark,Raw milk,01/07/2021,31/07/2021,37.51
2021,Jul,Germany,Organic raw milk,01/07/2021,31/07/2021,49.05
2021,Jul,Germany,Raw milk,01/07/2021,31/07/2021,36.55
2021,Jul,Estonia,Organic raw milk,01/07/2021,31/07/2021,31.87
2021,Jul,Estonia,Raw milk,01/07/2021,31/07/2021,30.82
